DATE,PRODUCT_ID,CHANNEL_ID,REGION,UNITS_SOLD,REVENUE,DISCOUNT_PERCENT,PROMOTION_FLAG,STOCKOUT_FLAG,PRICE
2023-06-09,SKU_001,Flipkart,West,44,57811.159999999996,0.17,1,0,1583
2023-02-05,SKU_018,Distributor,Central,71,100365.59999999999,0.07,1,1,1520
2023-05-13,SKU_014,Flipkart,Central,39,201240.0,0.0,0,0,5160
2023-01-13,SKU_008,Distributor,East,10,47828.0,0.12,1,0,5435
2023-06-04,SKU_032,Retail,Central,40,51128.8,0.21,0,0,1618
2023-01-08,SKU_011,D2C,South,56,177354.8,0.03,0,0,3265
2023-04-28,SKU_024,Flipkart,Central,55,162333.6,0.22,1,1,3784
2023-06-21,SKU_014,Distributor,Central,24,63371.759999999995,0.29,1,1,3719
2023-03-23,SKU_010,Amazon,Central,42,184235.52000000002,0.08,0,0,4768
2023-05-27,SKU_048,Flipkart,East,103,442273.75999999995,0.06,0,0,4568
2023-05-05,SKU_006,Flipkart,West,25,27659.5,0.06,1,0,1177
2023-02-04,SKU_031,D2C,Central,63,269924.13,0.07,0,1,4607
2023-03-29,SKU_010,Retail,West,8,36393.28,0.23,1,1,5908
2023-02-08,SKU_033,Flipkart,East,67,191834.40000000002,0.2,0,1,3579
2023-02-24,SKU_012,Amazon,South,32,35997.76,0.27,0,1,1541
2023-05-09,SKU_033,Amazon,Central,58,257051.94,0.03,1,1,4569
2023-04-08,SKU_014,Distributor,East,24,61145.76,0.18,1,0,3107
2023-04-13,SKU_044,Retail,South,55,154221.09999999998,0.06,0,1,2983
2023-01-10,SKU_008,Distributor,Central,31,64435.979999999996,0.02,1,1,2121
2023-06-23,SKU_016,Distributor,South,35,97104.0,0.04,1,0,2890
2023-01-17,SKU_014,Distributor,Central,58,149988.0,0.0,0,1,2586
2023-06-06,SKU_045,Distributor,Central,41,39879.06,0.14,0,1,1131
2023-05-02,SKU_011,Flipkart,Central,57,290530.71,0.11,1,1,5727
2023-02-25,SKU_012,Distributor,North,46,233358.0,0.05,0,0,5340
2023-02-20,SKU_026,Flipkart,East,51,147953.55,0.15,0,0,3413
2023-06-11,SKU_003,Distributor,South,58,103947.6,0.13,1,0,2060
2023-04-05,SKU_020,Retail,Central,42,212843.4,0.15,1,0,5962
2023-03-29,SKU_040,Retail,North,30,134341.19999999998,0.16,0,1,5331
2023-04-26,SKU_003,Retail,East,39,43882.02,0.06,1,0,1197
2023-05-06,SKU_021,Flipkart,Central,73,75131.59999999999,0.17,1,1,1240
2023-05-11,SKU_002,Flipkart,South,52,172009.76,0.18,0,0,4034
2023-05-10,SKU_038,Amazon,North,33,55130.79,0.29,0,1,2353
2023-06-02,SKU_044,D2C,Central,58,269559.06,0.21,1,1,5883
2023-01-30,SKU_004,D2C,South,59,140716.18,0.26,1,1,3223
2023-06-20,SKU_036,D2C,South,60,157172.40000000002,0.19,0,0,3234
2023-06-14,SKU_038,Amazon,East,30,30470.999999999996,0.3,0,1,1451
2023-06-10,SKU_037,Distributor,West,36,47700.36,0.13,1,1,1523
2023-06-28,SKU_047,Flipkart,East,36,131774.04,0.19,0,0,4519
2023-04-10,SKU_029,Distributor,Central,42,74154.36,0.14,0,0,2053
2023-05-24,SKU_019,Flipkart,East,60,164032.80000000002,0.18,1,1,3334
2023-06-21,SKU_032,Amazon,West,55,81644.2,0.26,0,0,2006
2023-03-13,SKU_047,Amazon,North,57,156827.52,0.04,1,1,2866
2023-03-07,SKU_018,D2C,North,77,315884.80000000005,0.2,1,1,5128
2023-04-20,SKU_030,Amazon,South,63,262600.38,0.17,1,1,5022
2023-04-09,SKU_009,Flipkart,North,47,107484.3,0.23,1,1,2970
2023-04-10,SKU_018,D2C,North,26,91820.04,0.29,0,0,4974
2023-05-25,SKU_031,Amazon,Central,35,128363.2,0.27,1,1,5024
2023-05-05,SKU_024,Retail,West,44,146981.12,0.27,0,1,4576
2023-03-11,SKU_038,Flipkart,West,66,118790.09999999999,0.29,0,0,2535
2023-04-23,SKU_046,Flipkart,South,49,199764.18,0.29,1,0,5742
2023-03-06,SKU_046,Retail,East,36,165381.12,0.03,1,1,4736
2023-05-27,SKU_001,Retail,East,35,51899.05,0.21,0,0,1877
2023-01-14,SKU_040,Amazon,South,48,142485.12,0.13,1,0,3412
2023-04-24,SKU_005,Distributor,Central,67,80893.12,0.12,0,0,1372
2023-03-18,SKU_040,Retail,Central,81,163749.6,0.05,1,1,2128
2023-03-22,SKU_020,D2C,North,45,157934.7,0.14,1,1,4081
2023-02-06,SKU_044,D2C,North,49,48596.24,0.12,1,0,1127
2023-03-29,SKU_029,D2C,West,25,47236.75,0.11,1,0,2123
2023-04-26,SKU_044,D2C,East,88,233838.0,0.25,1,1,3543
2023-02-15,SKU_021,D2C,West,21,99450.12,0.06,0,0,5038
2023-05-19,SKU_026,D2C,North,73,306216.75,0.25,0,0,5593
2023-03-05,SKU_007,Amazon,East,42,121027.20000000001,0.2,1,1,3602
2023-04-24,SKU_027,D2C,South,38,166143.6,0.16,0,0,5205
2023-01-04,SKU_042,Distributor,North,27,41450.13,0.27,0,1,2103
2023-04-19,SKU_043,D2C,South,98,246396.5,0.11,0,0,2825
2023-01-30,SKU_049,Retail,West,54,46889.28,0.28,1,0,1206
2023-05-25,SKU_006,Amazon,South,50,160947.0,0.19,0,0,3974
2023-06-01,SKU_027,Retail,South,67,258274.94999999998,0.07,1,0,4145
2023-04-05,SKU_035,Flipkart,Central,36,88646.40000000001,0.2,0,0,3078
2023-02-17,SKU_034,D2C,East,50,58330.0,0.24,0,0,1535
2023-06-19,SKU_034,Amazon,South,51,230968.8,0.15,0,1,5328
2023-06-04,SKU_002,Distributor,West,39,133088.67,0.01,0,0,3447
2023-04-03,SKU_030,D2C,South,73,378622.52999999997,0.07,0,0,5577
2023-04-06,SKU_004,D2C,Central,45,144892.8,0.28,1,0,4472
2023-03-18,SKU_049,Amazon,East,18,45222.840000000004,0.22,0,0,3221
2023-05-31,SKU_040,D2C,South,43,75683.87,0.29,0,0,2479
2023-01-06,SKU_008,Retail,North,54,199508.4,0.09,1,0,4060
2023-03-18,SKU_011,Distributor,South,32,126926.4,0.07,1,0,4265
2023-05-21,SKU_044,Amazon,Central,33,118661.06999999999,0.03,0,1,3707
2023-01-17,SKU_018,Flipkart,West,39,173374.88999999998,0.03,0,0,4583
2023-03-30,SKU_010,Flipkart,Central,74,97745.12,0.12,1,1,1501
2023-04-28,SKU_040,Distributor,Central,40,124531.2,0.06,0,1,3312
2023-03-30,SKU_048,D2C,South,78,286240.5,0.25,0,0,4893
2023-03-27,SKU_011,Distributor,South,37,67628.6,0.24,1,1,2405
2023-03-18,SKU_048,Retail,East,56,92262.79999999999,0.17,1,0,1985
2023-06-11,SKU_037,Amazon,East,41,141480.34,0.06,1,0,3671
2023-06-28,SKU_033,Retail,West,65,256796.15,0.11,0,1,4439
2023-02-27,SKU_032,Flipkart,South,27,106984.8,0.2,1,1,4953
2023-03-24,SKU_044,Flipkart,North,64,306073.6,0.02,0,0,4880
2023-02-21,SKU_047,Amazon,Central,52,83514.59999999999,0.17,1,0,1935
2023-03-07,SKU_039,Flipkart,West,37,37483.96,0.14,0,0,1178
2023-02-11,SKU_047,Amazon,East,46,142791.36,0.13,1,0,3568
2023-02-27,SKU_028,Retail,South,80,296560.0,0.0,0,0,3707
2023-06-15,SKU_021,Amazon,South,52,265055.44,0.14,0,1,5927
2023-01-29,SKU_046,Amazon,West,35,108097.5,0.13,1,1,3550
2023-06-11,SKU_023,Distributor,West,25,100513.0,0.17,1,0,4844
2023-06-22,SKU_019,Amazon,South,60,195764.4,0.06,1,0,3471
2023-03-15,SKU_040,Distributor,South,53,168568.62,0.21,1,1,4026
2023-05-26,SKU_031,D2C,West,63,269455.41,0.07,1,0,4599
2023-03-05,SKU_010,Distributor,West,20,38045.6,0.24,1,0,2503
2023-03-14,SKU_005,D2C,West,26,94853.2,0.26,0,0,4930
2023-03-25,SKU_042,Distributor,North,72,208873.44,0.27,1,0,3974
2023-06-01,SKU_047,Flipkart,South,56,92308.16,0.02,0,0,1682
2023-01-04,SKU_022,Amazon,North,60,113060.4,0.29,0,1,2654
2023-03-04,SKU_041,Flipkart,West,30,127366.2,0.22,0,0,5443
2023-03-21,SKU_010,Amazon,North,30,121410.0,0.29,0,0,5700
2023-02-14,SKU_003,Flipkart,West,69,98962.56,0.17,1,1,1728
2023-05-09,SKU_048,D2C,East,70,410365.2,0.02,1,0,5982
2023-06-30,SKU_039,Retail,East,28,33667.2,0.28,0,1,1670
2023-03-26,SKU_016,Amazon,West,24,63094.08,0.18,0,0,3206
2023-04-10,SKU_036,Amazon,South,47,121933.98,0.29,0,0,3654
2023-06-26,SKU_046,D2C,West,34,157025.6,0.2,0,0,5773
2023-05-23,SKU_006,Amazon,East,33,102295.71,0.19,0,0,3827
2023-02-25,SKU_048,Amazon,Central,24,52926.72,0.12,0,0,2506
2023-01-13,SKU_008,Flipkart,South,40,167676.0,0.11,1,0,4710
2023-02-02,SKU_011,Distributor,East,26,104095.68000000001,0.24,1,1,5268
2023-01-12,SKU_048,D2C,East,28,86655.8,0.15,0,1,3641
2023-03-02,SKU_040,Retail,South,55,174776.25,0.05,0,0,3345
2023-01-15,SKU_008,Retail,West,48,94106.87999999999,0.28,0,0,2723
2023-04-20,SKU_025,Retail,East,59,146178.4,0.2,1,1,3097
2023-06-05,SKU_016,D2C,Central,17,64789.21,0.03,0,1,3929
2023-03-31,SKU_024,Retail,East,50,163509.5,0.23,1,1,4247
2023-04-27,SKU_009,D2C,South,91,439857.6,0.04,1,0,5035
2023-04-20,SKU_030,Flipkart,East,42,58667.700000000004,0.09,1,0,1535
2023-02-14,SKU_048,D2C,South,66,60065.280000000006,0.21,0,0,1152
2023-04-04,SKU_028,D2C,West,66,51428.520000000004,0.22,1,1,999
2023-03-08,SKU_049,Amazon,North,67,64475.44,0.08,0,0,1046
2023-06-14,SKU_025,Amazon,South,53,246632.32,0.12,0,0,5288
2023-02-22,SKU_019,Flipkart,West,61,169355.52,0.04,1,0,2892
2023-01-29,SKU_013,D2C,North,63,82978.56,0.02,0,1,1344
2023-04-04,SKU_044,Flipkart,West,62,192440.56,0.06,1,1,3302
2023-03-31,SKU_035,Distributor,North,27,82319.76000000001,0.08,1,1,3314
2023-02-11,SKU_024,Retail,South,15,14737.95,0.19,1,1,1213
2023-03-28,SKU_010,Amazon,West,18,16835.04,0.28,0,0,1299
2023-05-04,SKU_014,D2C,Central,44,212196.16,0.08,1,1,5242
2023-02-17,SKU_047,Distributor,East,61,253943.0,0.08,0,1,4525
2023-06-23,SKU_014,Distributor,West,27,23208.12,0.24,1,0,1131
2023-04-04,SKU_026,Amazon,West,68,103769.36000000002,0.18,1,0,1861
2023-04-20,SKU_010,Distributor,South,39,143754.0,0.03,0,1,3800
2023-05-30,SKU_007,Retail,Central,40,37206.4,0.23,0,1,1208
2023-02-09,SKU_017,Amazon,East,33,166701.47999999998,0.06,1,0,5374
2023-02-12,SKU_041,Distributor,Central,12,13524.0,0.0,1,0,1127
2023-05-02,SKU_034,Retail,West,54,195333.12,0.28,0,1,5024
2023-06-06,SKU_015,Retail,North,84,86567.04000000001,0.24,1,1,1356
2023-05-31,SKU_034,D2C,North,48,84131.04,0.27,1,1,2401
2023-05-13,SKU_026,Amazon,Central,12,17307.0,0.25,1,1,1923
2023-04-12,SKU_024,Retail,East,65,234097.5,0.25,1,1,4802
2023-02-01,SKU_046,D2C,West,17,28913.94,0.01,1,1,1718
2023-04-20,SKU_045,Retail,Central,25,34680.0,0.04,1,0,1445
2023-01-25,SKU_041,D2C,East,45,67841.1,0.14,0,1,1753
2023-05-30,SKU_043,Distributor,Central,52,189498.4,0.3,1,0,5206
2023-02-02,SKU_049,Amazon,North,29,48832.52,0.14,1,0,1958
2023-03-27,SKU_030,Retail,West,44,80803.8,0.01,1,1,1855
2023-03-06,SKU_015,Retail,North,64,227009.28,0.07,0,0,3814
2023-01-30,SKU_050,Distributor,North,67,116576.65000000001,0.11,0,0,1955
2023-04-19,SKU_037,Retail,West,75,241707.0,0.08,0,0,3503
2023-04-20,SKU_033,Distributor,West,88,399510.32,0.11,1,0,5101
2023-03-22,SKU_004,Amazon,West,66,112545.84,0.11,0,1,1916
2023-06-26,SKU_028,Flipkart,North,45,153640.8,0.28,1,1,4742
2023-03-23,SKU_021,Retail,West,67,217596.57,0.13,0,0,3733
2023-06-30,SKU_018,Retail,Central,59,239725.84999999998,0.05,0,0,4277
2023-03-11,SKU_047,Flipkart,Central,60,163150.80000000002,0.21,1,0,3442
2023-04-12,SKU_022,Retail,East,53,138791.1,0.13,0,0,3010
2023-02-18,SKU_044,Flipkart,West,31,74905.92,0.04,1,1,2517
2023-04-17,SKU_006,Distributor,Central,29,45953.4,0.05,1,1,1668
2023-04-02,SKU_013,Flipkart,East,48,55685.76,0.03,0,0,1196
2023-02-21,SKU_046,Amazon,West,52,279357.0,0.05,0,1,5655
2023-02-26,SKU_028,Distributor,East,36,88221.95999999999,0.27,1,0,3357
2023-02-27,SKU_005,Retail,Central,58,189447.72,0.02,1,0,3333
2023-05-20,SKU_028,Retail,East,91,337910.3,0.29,1,0,5230
2023-03-02,SKU_047,Amazon,South,15,58941.9,0.21,1,0,4974
2023-01-13,SKU_027,Retail,East,61,74317.52,0.03,0,1,1256
2023-01-11,SKU_034,Flipkart,South,48,82535.04000000001,0.08,1,0,1869
2023-02-14,SKU_026,Flipkart,South,59,123418.56,0.04,0,1,2179
2023-01-25,SKU_002,Flipkart,West,41,213235.26,0.13,1,1,5978
2023-05-29,SKU_037,Distributor,West,47,59896.799999999996,0.28,0,0,1770
2023-05-01,SKU_010,Distributor,South,52,54228.72,0.22,0,1,1337
2023-04-10,SKU_043,Flipkart,Central,43,138809.16,0.02,0,1,3294
2023-06-21,SKU_028,Distributor,South,19,32212.6,0.02,0,0,1730
2023-03-17,SKU_029,Flipkart,North,45,242435.25,0.05,0,1,5671
2023-01-12,SKU_005,Distributor,East,21,53201.61,0.01,0,0,2559
2023-05-07,SKU_026,Distributor,South,63,323788.5,0.05,0,0,5410
2023-03-19,SKU_033,Retail,North,12,47694.96,0.29,1,0,5598
2023-02-16,SKU_004,Amazon,East,70,162116.5,0.09,0,0,2545
2023-01-16,SKU_047,Distributor,North,58,83955.0,0.25,0,1,1930
2023-01-08,SKU_046,Distributor,North,58,258378.4,0.14,1,1,5180
2023-02-08,SKU_044,Amazon,West,6,33484.68,0.06,0,1,5937
2023-05-01,SKU_024,Flipkart,South,43,100503.04,0.17,1,0,2816
2023-05-10,SKU_006,Retail,Central,73,194655.96000000002,0.19,0,1,3292
2023-01-10,SKU_011,D2C,North,39,73748.22,0.09,0,0,2078
2023-06-12,SKU_020,D2C,East,28,120477.28,0.23,1,1,5588
2023-05-20,SKU_046,Retail,East,37,184599.66,0.02,1,0,5091
2023-01-30,SKU_047,Amazon,North,48,184177.44,0.21,0,1,4857
2023-04-13,SKU_015,Amazon,West,32,34922.88,0.14,0,1,1269
2023-02-28,SKU_018,Amazon,North,74,236208.0,0.05,0,0,3360
2023-03-30,SKU_015,D2C,West,48,57503.04,0.14,0,1,1393
2023-03-31,SKU_045,Flipkart,East,38,208678.13999999998,0.01,0,0,5547
2023-03-01,SKU_046,Distributor,Central,23,62449.14,0.22,1,0,3481
2023-05-10,SKU_043,Retail,Central,59,140608.8,0.28,1,0,3310
2023-05-24,SKU_013,Amazon,Central,59,312201.45,0.01,1,1,5345
2023-03-06,SKU_035,D2C,East,34,107332.56,0.26,0,1,4266
2023-04-21,SKU_028,Retail,East,5,17554.5,0.1,0,1,3901
2023-05-31,SKU_024,D2C,North,58,224854.40000000002,0.2,1,1,4846
2023-03-20,SKU_007,Retail,West,46,35405.28,0.28,0,0,1069
2023-06-01,SKU_046,Amazon,North,56,157217.76,0.19,1,0,3466
2023-01-27,SKU_037,Retail,North,89,261003.18,0.26,1,0,3963
2023-06-28,SKU_005,Amazon,East,49,186461.66,0.23,1,0,4942
2023-01-24,SKU_017,Retail,South,39,208091.52,0.04,1,1,5558
2023-02-11,SKU_039,Retail,East,27,81570.23999999999,0.04,1,0,3147
2023-02-26,SKU_041,Flipkart,North,43,126878.37999999999,0.27,0,1,4042
2023-03-29,SKU_004,Flipkart,Central,53,77910.0,0.02,0,0,1500
2023-03-22,SKU_026,D2C,West,51,128222.16,0.12,1,0,2857
2023-06-08,SKU_025,Flipkart,South,84,276312.12,0.29,1,0,4633
2023-03-02,SKU_032,Amazon,North,59,97682.76,0.16,0,0,1971
2023-04-28,SKU_022,Retail,South,47,207131.34999999998,0.05,1,1,4639
2023-06-27,SKU_014,Retail,North,35,59620.05,0.19,1,0,2103
2023-03-09,SKU_003,Distributor,North,55,198816.75,0.13,1,1,4155
2023-03-09,SKU_006,Distributor,West,31,45162.04,0.23,1,0,1892
2023-01-30,SKU_024,D2C,Central,53,186561.06,0.13,1,0,4046
2023-06-06,SKU_030,Amazon,North,59,90300.68,0.17,0,1,1844
2023-06-26,SKU_027,D2C,Central,45,119668.49999999999,0.3,1,0,3799
2023-06-07,SKU_013,Retail,Central,37,162799.26,0.22,1,1,5641
2023-04-23,SKU_025,Distributor,North,6,8252.82,0.07,1,0,1479
2023-06-20,SKU_017,Distributor,North,72,305143.2,0.15,1,0,4986
2023-02-03,SKU_036,Distributor,South,58,168971.4,0.1,0,1,3237
2023-02-18,SKU_036,D2C,South,58,181325.4,0.15,1,0,3678
2023-06-05,SKU_050,Retail,Central,18,69505.2,0.14,1,0,4490
2023-06-01,SKU_031,Retail,South,77,320079.76,0.09,1,0,4568
2023-03-18,SKU_005,Retail,Central,40,43292.0,0.21,0,1,1370
2023-02-08,SKU_016,Distributor,South,44,252679.68,0.04,1,1,5982
2023-06-16,SKU_034,Retail,South,28,102749.36,0.14,1,0,4267
2023-05-26,SKU_039,Distributor,South,14,57801.1,0.29,0,1,5815
2023-06-14,SKU_021,Flipkart,West,73,61810.56,0.28,0,0,1176
2023-01-05,SKU_021,Amazon,East,75,418530.75,0.03,0,0,5753
2023-03-12,SKU_046,Flipkart,Central,46,81040.96,0.12,0,1,2002
2023-04-03,SKU_038,Retail,South,36,80861.76,0.16,1,0,2674
2023-06-19,SKU_043,D2C,North,42,95168.64,0.03,0,1,2336
2023-06-10,SKU_033,Distributor,Central,43,113195.78,0.14,0,1,3061
2023-03-02,SKU_002,Amazon,East,26,78691.08,0.27,1,1,4146
2023-03-21,SKU_049,Flipkart,South,44,188436.59999999998,0.07,0,0,4605
2023-04-19,SKU_030,Distributor,East,53,143079.33,0.13,0,0,3103
2023-03-27,SKU_029,D2C,North,70,166445.3,0.29,0,0,3349
2023-05-14,SKU_013,Flipkart,East,50,80901.0,0.11,0,0,1818
2023-03-08,SKU_023,Flipkart,East,18,14863.5,0.25,1,1,1101
2023-02-13,SKU_040,Flipkart,West,57,188677.98,0.14,1,1,3849
2023-01-01,SKU_048,Distributor,South,44,246157.56,0.01,0,1,5651
2023-06-04,SKU_048,Flipkart,South,77,144559.80000000002,0.1,1,1,2086
2023-05-12,SKU_024,Amazon,West,78,164684.52,0.23,1,1,2742
2023-01-01,SKU_048,Amazon,East,79,212481.56,0.24,0,0,3539
2023-03-13,SKU_007,Distributor,Central,38,131145.6,0.2,0,0,4314
2023-04-27,SKU_032,Retail,Central,89,415037.26,0.18,0,0,5687
2023-03-09,SKU_025,Amazon,West,57,86971.17,0.03,1,1,1573
2023-04-08,SKU_029,Retail,West,82,194768.03999999998,0.07,1,1,2554
2023-02-24,SKU_017,Distributor,South,39,214634.16,0.08,0,0,5982
2023-02-07,SKU_005,Distributor,West,44,59839.56,0.27,0,0,1863
2023-02-05,SKU_002,D2C,West,55,42017.799999999996,0.29,0,0,1076
2023-03-06,SKU_038,Distributor,West,53,76865.37,0.13,0,1,1667
2023-03-29,SKU_049,Retail,East,75,233244.0,0.12,1,1,3534
2023-02-20,SKU_030,Flipkart,West,45,175619.69999999998,0.17,0,1,4702
2023-01-20,SKU_035,Flipkart,South,73,312633.44999999995,0.07,0,0,4605
2023-05-18,SKU_039,Retail,East,64,115903.36,0.03,0,1,1867
2023-04-13,SKU_009,Flipkart,South,45,71867.7,0.06,1,1,1699
2023-04-24,SKU_029,Distributor,North,63,198712.08000000002,0.11,1,0,3544
2023-03-14,SKU_004,Distributor,West,40,115908.8,0.21,0,0,3668
2023-03-29,SKU_044,Distributor,South,97,255994.64,0.12,0,1,2999
2023-01-21,SKU_034,D2C,West,0,0.0,0.06,1,1,5931
2023-04-15,SKU_033,Amazon,South,63,141815.52,0.12,0,1,2558
2023-05-04,SKU_035,Retail,Central,14,38100.159999999996,0.27,0,0,3728
2023-04-16,SKU_028,Flipkart,South,45,205649.09999999998,0.17,0,1,5506
2023-04-08,SKU_013,Distributor,South,48,217714.56,0.03,0,1,4676
2023-05-13,SKU_013,D2C,East,80,145281.6,0.19,1,1,2242
2023-03-14,SKU_032,D2C,North,36,82744.56000000001,0.18,0,1,2803
2023-01-09,SKU_009,D2C,South,76,160238.4,0.16,1,1,2510
2023-02-18,SKU_018,D2C,East,26,133935.36,0.04,1,1,5366
2023-06-23,SKU_014,Distributor,East,76,381903.04000000004,0.08,1,0,5462
2023-02-16,SKU_004,Retail,East,40,79448.79999999999,0.06,1,1,2113
2023-05-26,SKU_029,Amazon,North,51,188154.81,0.07,1,1,3967
2023-03-01,SKU_017,Flipkart,Central,43,41203.89,0.19,0,1,1183
2023-04-09,SKU_023,Retail,West,75,75075.0,0.09,1,1,1100
2023-06-08,SKU_032,Flipkart,Central,71,104489.28,0.04,0,0,1533
2023-01-30,SKU_044,D2C,East,58,137668.22,0.03,0,0,2447
2023-04-26,SKU_025,Retail,West,26,26030.160000000003,0.19,0,1,1236
2023-04-03,SKU_047,Flipkart,Central,35,102280.5,0.1,0,0,3247
2023-03-09,SKU_042,Amazon,South,29,50713.17,0.29,0,1,2463
2023-06-13,SKU_032,D2C,South,5,15773.400000000001,0.08,0,0,3429
2023-02-03,SKU_020,Distributor,North,75,108720.0,0.2,1,1,1812
2023-04-11,SKU_016,Retail,East,43,231170.15,0.05,1,0,5659
2023-04-08,SKU_047,Amazon,West,43,67110.95999999999,0.16,1,1,1858
2023-05-22,SKU_002,D2C,West,79,300294.01,0.11,0,0,4271
2023-06-29,SKU_017,D2C,Central,40,69994.0,0.21,1,0,2215
2023-06-21,SKU_013,Flipkart,East,33,112476.20999999999,0.27,1,0,4669
2023-06-07,SKU_020,Flipkart,West,45,140838.75,0.25,1,1,4173
2023-06-07,SKU_006,Amazon,East,27,119565.18,0.06,1,0,4711
2023-02-04,SKU_030,Distributor,South,56,256964.40000000002,0.19,1,1,5665
2023-06-19,SKU_019,Retail,West,42,111143.76000000001,0.09,1,1,2908
2023-05-29,SKU_044,D2C,Central,39,59736.689999999995,0.07,1,1,1647
2023-03-29,SKU_006,Flipkart,North,38,78682.42,0.21,1,1,2621
2023-05-18,SKU_018,Flipkart,West,47,178163.37,0.23,0,0,4923
2023-05-02,SKU_036,Amazon,Central,51,224518.31999999998,0.17,1,1,5304
2023-06-07,SKU_036,Distributor,South,39,80028.0,0.24,0,0,2700
2023-06-24,SKU_050,Amazon,Central,42,173307.96,0.03,1,0,4254
2023-04-27,SKU_013,D2C,East,48,223660.8,0.12,1,0,5295
2023-01-21,SKU_030,Distributor,South,46,127517.52,0.22,0,0,3554
2023-02-18,SKU_046,Retail,East,50,144804.0,0.12,0,1,3291
2023-05-29,SKU_037,Amazon,West,36,126123.48,0.17,1,0,4221
2023-04-13,SKU_001,Distributor,West,70,171132.5,0.23,0,0,3175
2023-06-26,SKU_048,Distributor,Central,51,279338.22,0.02,0,1,5589
2023-03-03,SKU_004,Flipkart,Central,39,83063.76000000001,0.21,0,1,2696
2023-01-27,SKU_019,Amazon,South,56,325266.48,0.01,0,0,5867
2023-05-27,SKU_016,Flipkart,West,48,200628.96,0.29,0,0,5887
2023-06-17,SKU_012,Amazon,Central,15,36864.0,0.2,1,1,3072
2023-01-03,SKU_048,Retail,North,56,248913.28,0.12,1,0,5051
2023-05-24,SKU_043,Distributor,West,29,61720.12,0.23,0,0,2764
2023-02-09,SKU_003,Distributor,Central,68,345036.76,0.03,0,1,5231
2023-01-24,SKU_022,Retail,North,45,101772.0,0.2,0,0,2827
2023-04-23,SKU_017,D2C,South,65,288958.14999999997,0.03,0,0,4583
2023-05-02,SKU_003,Flipkart,North,37,58638.71,0.27,0,0,2171
2023-03-09,SKU_001,Retail,East,51,194226.36000000002,0.24,1,0,5011
2023-05-02,SKU_045,Distributor,West,74,68571.36,0.22,1,0,1188
2023-05-04,SKU_017,D2C,North,44,135813.47999999998,0.07,1,0,3319
2023-05-12,SKU_019,Flipkart,South,38,160223.19999999998,0.17,1,1,5080
2023-05-29,SKU_002,Flipkart,Central,63,214773.3,0.27,0,1,4670
2023-06-13,SKU_037,Flipkart,West,62,90217.43999999999,0.06,0,1,1548
2023-05-11,SKU_019,D2C,South,39,58395.48,0.18,1,0,1826
2023-05-30,SKU_049,Retail,North,10,43789.200000000004,0.09,0,0,4812
2023-05-20,SKU_036,Distributor,Central,37,164102.4,0.01,1,1,4480
2023-02-08,SKU_039,Flipkart,West,63,375354.0,0.0,0,0,5958
2023-06-29,SKU_020,Distributor,Central,34,79347.84,0.22,0,1,2992
2023-03-02,SKU_031,Amazon,West,49,109093.6,0.2,1,0,2783
2023-05-31,SKU_043,Amazon,South,36,192464.63999999998,0.04,0,0,5569
2023-04-04,SKU_044,Retail,North,11,25247.2,0.2,1,1,2869
2023-05-24,SKU_008,Distributor,West,36,126813.96,0.21,1,0,4459
2023-06-20,SKU_049,Flipkart,South,63,306072.89999999997,0.05,0,1,5114
2023-02-22,SKU_018,Retail,West,2,7240.14,0.13,1,0,4161
2023-03-22,SKU_013,Flipkart,North,55,201183.4,0.24,0,0,4813
2023-01-25,SKU_001,Retail,East,26,58133.92,0.24,0,0,2942
2023-01-16,SKU_005,D2C,South,62,243094.56,0.07,0,0,4216
2023-01-16,SKU_013,Retail,Central,64,123432.32,0.11,0,0,2167
2023-04-07,SKU_012,D2C,East,46,179147.91999999998,0.02,0,0,3974
2023-04-26,SKU_035,Distributor,South,46,178304.28,0.23,0,0,5034
2023-02-28,SKU_003,D2C,South,33,177041.7,0.1,0,1,5961
2023-01-10,SKU_004,Retail,North,23,120755.51999999999,0.04,0,0,5469
2023-06-01,SKU_020,Flipkart,Central,83,118802.87999999999,0.04,1,1,1491
2023-02-22,SKU_013,Flipkart,North,32,174755.19999999998,0.03,0,1,5630
2023-05-03,SKU_037,D2C,West,81,229011.3,0.02,0,1,2885
2023-05-06,SKU_040,Retail,North,32,174675.19999999998,0.02,1,0,5570
2023-06-10,SKU_040,Flipkart,South,60,53411.4,0.19,1,0,1099
2023-05-08,SKU_007,Flipkart,South,27,150757.19999999998,0.06,1,1,5940
2023-02-03,SKU_015,Retail,West,60,281793.6,0.12,0,0,5337
2023-05-23,SKU_004,Distributor,East,43,56621.11,0.09,1,0,1447
2023-03-18,SKU_023,D2C,South,43,59869.76,0.24,1,1,1832
2023-05-06,SKU_030,Amazon,Central,62,131606.16,0.16,0,0,2527
2023-03-08,SKU_016,Distributor,West,40,121752.40000000001,0.23,1,0,3953
2023-02-25,SKU_029,D2C,South,21,63072.24,0.12,0,1,3413
2023-04-07,SKU_006,Retail,West,65,246823.2,0.19,0,0,4688
2023-03-05,SKU_044,D2C,Central,27,27974.16,0.28,1,1,1439
2023-06-21,SKU_031,D2C,South,60,258649.2,0.19,1,0,5322
2023-02-05,SKU_032,D2C,East,69,102738.23999999999,0.06,1,1,1584
2023-04-28,SKU_038,Distributor,West,42,157641.12,0.28,1,0,5213
